Model Year,Vehicle Manufacturer Name,Veh Mfr Code,Represented Test Veh Make,Represented Test Veh Model,Test Vehicle ID,Test Veh Configuration #,Test Veh Displacement (L),Actual Tested Testgroup,Vehicle Type,Rated Horsepower,# of Cylinders and Rotors,Engine Code,Tested Transmission Type Code,Tested Transmission Type,# of Gears,Transmission Lockup?,Drive System Code,Drive System Description,Transmission Overdrive Code,Transmission Overdrive Desc,Equivalent Test Weight (lbs.),Axle Ratio,N/V Ratio,Shift Indicator Light Use Cd,Shift Indicator Light Use Desc,Test Number,Test Originator,Analytically Derived FE?,ADFE Test Number,ADFE Total Road Load HP,ADFE Equiv. Test Weight (lbs.),ADFE N/V Ratio,Test Procedure Cd,Test Procedure Description,Test Fuel Type Cd,Test Fuel Type Description,Test Category,THC (g/mi),CO (g/mi),CO2 (g/mi),NOx (g/mi),PM (g/mi),CH4 (g/mi),N2O (g/mi),RND_ADJ_FE,FE_UNIT,FE Bag 1,FE Bag 2,FE Bag 3,FE Bag 4,DT-Inertia Work Ratio Rating,DT-Absolute Speed Change Ratg,DT-Energy Economy Rating,Target Coef A (lbf),Target Coef B (lbf/mph),Target Coef C (lbf/mph**2),Set Coef A (lbf),Set Coef B (lbf/mph),Set Coef C (lbf/mph**2),Aftertreatment Device Cd,Aftertreatment Device Desc,Police - Emergency Vehicle?,Averaging Group ID,Averaging Weighting Factor,Averaging Method Cd,Averging Method Desc
2021,Subaru,FJX,SUBARU,WRX STI,MBF-ZV741,1,2.5,MFJXV02.5JHZ,Car,310,4.0,25PTP1,M,Manual,6,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3750,3.9,39.5,2,"Equipped, not shifted by SIL",MFJX10065677,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.020706,0.401713,436.437502,0.017512,,0.006953,0.000861,20.4,MPG,20.238754,19.298002,22.846647,,1.6,0.94,0.66,46.9,0.2311,0.024,23.45,0.0462,0.024,TWC,Three-way catalyst,N,,,N,No averaging
2021,Subaru,FJX,SUBARU,WRX STI,MBF-ZV741,1,2.5,MFJXV02.5JHZ,Car,310,4.0,25PTP1,M,Manual,6,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3750,3.9,39.5,2,"Equipped, not shifted by SIL",MFJX10065678,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.014408,0.029679,295.363444,0.005583,,0.004804,0.000906,30.2,MPG,,,,,0.41,0.6,-0.06,46.9,0.2311,0.024,23.45,0.0462,0.024,TWC,Three-way catalyst,N,,,N,No averaging
2021,Tesla,TSL,Tesla,Model 3 Long Range AWD,3D221-731644,0,0.001,MTSLV00.0L23,Car,393,,L23,A,Automatic,1,N,A,All Wheel Drive,1,No gear ratio < 1,4250,9.04,116.1,1,Not eqipped,MTSL10066786,MFR,No,,,,,81,Charge Depleting UDDS,62,Electricity,CD,,,,,,,,188.3,MPG,,,,,,,,34.98,0.0867,0.0149,-5.27,-0.0226,0.0133,,,N,,,N,No averaging
2021,Tesla,TSL,Tesla,Model 3 Long Range AWD,3D221-731644,0,0.001,MTSLV00.0L23,Car,393,,L23,A,Automatic,1,N,A,All Wheel Drive,1,No gear ratio < 1,4250,9.04,116.1,1,Not eqipped,MTSL10066787,MFR,No,,,,,84,Charge Depleting Highway,62,Electricity,CD,,,,,,,,170.1,MPG,,,,,,,,34.98,0.0867,0.0149,-5.27,-0.0226,0.0133,,,N,,,N,No averaging
2021,Tesla,TSL,Tesla,Model 3 Performance AWD,3D221-731645,0,0.001,MTSLV00.0L23,Car,430,,L23,A,Automatic,1,N,A,All Wheel Drive,1,No gear ratio < 1,4250,9.04,116.1,1,Not eqipped,MTSL10066779,MFR,No,,,,,81,Charge Depleting UDDS,62,Electricity,CD,,,,,,,,157.3,MPG,,,,,,,,49.01,-0.2001,0.02,0.77,-0.2411,0.0178,,,N,,,N,No averaging
2021,Tesla,TSL,Tesla,Model 3 Performance AWD,3D221-731645,0,0.001,MTSLV00.0L23,Car,430,,L23,A,Automatic,1,N,A,All Wheel Drive,1,No gear ratio < 1,4250,9.04,116.1,1,Not eqipped,MTSL10066780,MFR,No,,,,,84,Charge Depleting Highway,62,Electricity,CD,,,,,,,,143.1,MPG,,,,,,,,49.01,-0.2001,0.02,0.77,-0.2411,0.0178,,,N,,,N,No averaging
2021,Tesla,TSL,Tesla,Model 3 Performance AWD,3D221-731645,0,0.001,MTSLV00.0L23,Car,430,,L23,A,Automatic,1,N,A,All Wheel Drive,1,No gear ratio < 1,4250,9.04,116.1,1,Not eqipped,MTSL10066781,MFR,No,,,,,2,CVS 75 and later (w/o can. load),62,Electricity,FTP,,0.0,,0.0,,,,,MPG,,,,,-0.5319,-0.6981,0.455,49.01,-0.2001,0.02,0.77,-0.2411,0.0178,,,N,,,N,No averaging
2021,Tesla,TSL,Tesla,Model 3 Performance AWD,3D221-731645,0,0.001,MTSLV00.0L23,Car,430,,L23,A,Automatic,1,N,A,All Wheel Drive,1,No gear ratio < 1,4250,9.04,116.1,1,Not eqipped,MTSL10066782,MFR,No,,,,,3,HWFE,62,Electricity,HWY,,,,0.0,,,,,MPG,,,,,2.4091,2.2545,0.7719,49.01,-0.2001,0.02,0.77,-0.2411,0.0178,,,N,,,N,No averaging
2021,Tesla,TSL,Tesla,Model 3 Performance AWD,3D221-731645,0,0.001,MTSLV00.0L23,Car,430,,L23,A,Automatic,1,N,A,All Wheel Drive,1,No gear ratio < 1,4250,9.04,116.1,1,Not eqipped,MTSL10066783,MFR,No,,,,,86,Charge Depleting 20 Degree F FTP,62,Electricity,CD,,,,,,,,27.4,MPG,,,,,,,,49.01,-0.2001,0.02,0.77,-0.2411,0.0178,,,N,,,N,No averaging
2021,Tesla,TSL,Tesla,Model 3 Performance AWD,3D221-731645,0,0.001,MTSLV00.0L23,Car,430,,L23,A,Automatic,1,N,A,All Wheel Drive,1,No gear ratio < 1,4250,9.04,116.1,1,Not eqipped,MTSL10066784,MFR,No,,,,,95,SC03,62,Electricity,SC03,,0.0,,0.0,,,,,MPG,,,,,-0.3081,-0.3647,-0.738,49.01,-0.2001,0.02,0.77,-0.2411,0.0178,,,N,,,N,No averaging
2021,Tesla,TSL,Tesla,Model 3 Standard Range Plus RWD,3R021-742477,0,0.001,MTSLV00.0L13,Car,265,,L13,A,Automatic,1,N,R,"2-Wheel Drive, Rear",1,No gear ratio < 1,3875,9.04,116.1,1,Not eqipped,MTSL10067211,MFR,No,,,,,81,Charge Depleting UDDS,62,Electricity,CD,,,,,,,,201.2,MPG,,,,,,,,30.3,0.2129,0.0127,-11.03,0.2426,0.0107,,,N,,,N,No averaging
2021,Tesla,TSL,Tesla,Model 3 Standard Range Plus RWD,3R021-742477,0,0.001,MTSLV00.0L13,Car,265,,L13,A,Automatic,1,N,R,"2-Wheel Drive, Rear",1,No gear ratio < 1,3875,9.04,116.1,1,Not eqipped,MTSL10067212,MFR,No,,,,,84,Charge Depleting Highway,62,Electricity,CD,,,,,,,,178.2,MPG,,,,,,,,30.3,0.2129,0.0127,-11.03,0.2426,0.0107,,,N,,,N,No averaging
2021,Tesla,TSL,Tesla,Model S Long Range,SD321-428324,0,0.001,MTSLV00.0L2S,Car,662,,L2S,OT,Other,1,N,4,4-Wheel Drive,1,No gear ratio < 1,4750,9.04,108.5,1,Not eqipped,MTSL10069517,MFR,No,,,,,3,HWFE,62,Electricity,HWY,,,,0.0,,,,,MPG,,,,,9.0947,7.3996,1.4235,28.99,0.4592,0.0111,-7.52,0.2024,0.0099,,,N,,,N,No averaging
2021,Tesla,TSL,Tesla,Model S Long Range,SD321-428324,0,0.001,MTSLV00.0L2S,Car,662,,L2S,OT,Other,1,N,4,4-Wheel Drive,1,No gear ratio < 1,4750,9.04,108.5,1,Not eqipped,MTSL10069518,MFR,No,,,,,2,CVS 75 and later (w/o can. load),62,Electricity,FTP,,0.0,,0.0,,,,,MPG,,,,,3.2152,1.6792,2.1203,28.99,0.4592,0.0111,-7.52,0.2024,0.0099,,,N,,,N,No averaging
2021,Tesla,TSL,Tesla,Model S Long Range,SD321-428324,0,0.001,MTSLV00.0L2S,Car,662,,L2S,OT,Other,1,N,4,4-Wheel Drive,1,No gear ratio < 1,4750,9.04,108.5,1,Not eqipped,MTSL10069519,MFR,No,,,,,86,Charge Depleting 20 Degree F FTP,62,Electricity,CD,,,,,,,,25.6,MPG,,,,,,,,28.99,0.4592,0.0111,-7.52,0.2024,0.0099,,,N,,,N,No averaging
2021,Tesla,TSL,Tesla,Model S Long Range,SD321-428324,0,0.001,MTSLV00.0L2S,Car,662,,L2S,OT,Other,1,N,4,4-Wheel Drive,1,No gear ratio < 1,4750,9.04,108.5,1,Not eqipped,MTSL10069521,MFR,No,,,,,95,SC03,62,Electricity,SC03,,0.0,,0.0,,,,,MPG,,,,,2.6585,1.6205,1.5189,28.99,0.4592,0.0111,-7.52,0.2024,0.0099,,,N,,,N,No averaging
2021,Tesla,TSL,Tesla,Model S Long Range,SD321-428324,0,0.001,MTSLV00.0L2S,Car,662,,L2S,OT,Other,1,N,4,4-Wheel Drive,1,No gear ratio < 1,4750,9.04,108.5,1,Not eqipped,MTSL10069879,MFR,No,,,,,81,Charge Depleting UDDS,62,Electricity,CD,,,,,,,,163.9,MPG,,,,,,,,28.99,0.4592,0.0111,-7.52,0.2024,0.0099,,,N,,,N,No averaging
2021,Tesla,TSL,Tesla,Model S Long Range,SD321-428324,0,0.001,MTSLV00.0L2S,Car,662,,L2S,OT,Other,1,N,4,4-Wheel Drive,1,No gear ratio < 1,4750,9.04,108.5,1,Not eqipped,MTSL10069880,MFR,No,,,,,84,Charge Depleting Highway,62,Electricity,CD,,,,,,,,151.3,MPG,,,,,,,,28.99,0.4592,0.0111,-7.52,0.2024,0.0099,,,N,,,N,No averaging
2021,Tesla,TSL,Tesla,Model S Long Range Plus,SD221-381503,0,0.001,MTSLV00.0L2S,Car,489,,L2S,OT,Other,1,N,4,4-Wheel Drive,1,No gear ratio < 1,5000,9.34,9.7,1,Not eqipped,MTSL10068506,MFR,No,,,,,81,Charge Depleting UDDS,62,Electricity,CD,,,,,,,,152.4,MPG,,,,,,,,33.4,0.5032,0.0106,-5.92,0.2421,0.0101,,,N,,,N,No averaging
2021,Tesla,TSL,Tesla,Model S Long Range Plus,SD221-381503,0,0.001,MTSLV00.0L2S,Car,489,,L2S,OT,Other,1,N,4,4-Wheel Drive,1,No gear ratio < 1,5000,9.34,9.7,1,Not eqipped,MTSL10068507,MFR,No,,,,,84,Charge Depleting Highway,62,Electricity,CD,,,,,,,,142.9,MPG,,,,,,,,33.4,0.5032,0.0106,-5.92,0.2421,0.0101,,,N,,,N,No averaging
2021,Tesla,TSL,Tesla,Model S Long Range Plus,SD221-381503,0,0.001,MTSLV00.0L2S,Car,489,,L2S,OT,Other,1,N,4,4-Wheel Drive,1,No gear ratio < 1,5000,9.34,9.7,1,Not eqipped,MTSL10068508,MFR,No,,,,,81,Charge Depleting UDDS,62,Electricity,CD,,,,,,,,151.8,MPG,,,,,,,,33.4,0.5032,0.0106,-5.92,0.2421,0.0101,,,N,,,N,No averaging
2021,Tesla,TSL,Tesla,Model S Long Range Plus,SD221-381503,0,0.001,MTSLV00.0L2S,Car,489,,L2S,OT,Other,1,N,4,4-Wheel Drive,1,No gear ratio < 1,5000,9.34,9.7,1,Not eqipped,MTSL10068509,MFR,No,,,,,84,Charge Depleting Highway,62,Electricity,CD,,,,,,,,142.2,MPG,,,,,,,,33.4,0.5032,0.0106,-5.92,0.2421,0.0101,,,N,,,N,No averaging
2021,Tesla,TSL,Tesla,"Model S Performance (19"" Wheels)",SD221-405432,0,0.001,MTSLV00.0L2S,Car,569,,L2S,OT,Other,1,N,4,4-Wheel Drive,1,No gear ratio < 1,5250,9.34,9.7,1,Not eqipped,MTSL10066814,MFR,No,,,,,81,Charge Depleting UDDS,62,Electricity,CD,,,,,,,,153.4,MPG,,,,,,,,34.6,0.4888,0.0125,-16.66,0.1236,0.0131,,,N,,,N,No averaging
2021,Tesla,TSL,Tesla,"Model S Performance (19"" Wheels)",SD221-405432,0,0.001,MTSLV00.0L2S,Car,569,,L2S,OT,Other,1,N,4,4-Wheel Drive,1,No gear ratio < 1,5250,9.34,9.7,1,Not eqipped,MTSL10066815,MFR,No,,,,,84,Charge Depleting Highway,62,Electricity,CD,,,,,,,,143.7,MPG,,,,,,,,34.6,0.4888,0.0125,-16.66,0.1236,0.0131,,,N,,,N,No averaging
2021,Tesla,TSL,Tesla,"Model S Performance (21"" Wheels)",SD221-405432,1,0.001,MTSLV00.0L2S,Car,569,,L2S,OT,Other,1,N,4,4-Wheel Drive,1,No gear ratio < 1,5250,9.34,9.7,1,Not eqipped,MTSL10066816,MFR,No,,,,,81,Charge Depleting UDDS,62,Electricity,CD,,,,,,,,132.6,MPG,,,,,,,,45.43,0.5052,0.0131,-6.51,0.2603,0.0125,,,N,,,N,No averaging
2021,Tesla,TSL,Tesla,"Model S Performance (21"" Wheels)",SD221-405432,1,0.001,MTSLV00.0L2S,Car,569,,L2S,OT,Other,1,N,4,4-Wheel Drive,1,No gear ratio < 1,5250,9.34,9.7,1,Not eqipped,MTSL10066817,MFR,No,,,,,84,Charge Depleting Highway,62,Electricity,CD,,,,,,,,125.1,MPG,,,,,,,,45.43,0.5052,0.0131,-6.51,0.2603,0.0125,,,N,,,N,No averaging
2021,Tesla,TSL,Tesla,"Model S Performance (21"" Wheels)",SD221-405432,1,0.001,MTSLV00.0L2S,Car,569,,L2S,OT,Other,1,N,4,4-Wheel Drive,1,No gear ratio < 1,5250,9.34,9.7,1,Not eqipped,MTSL10066818,MFR,No,,,,,2,CVS 75 and later (w/o can. load),62,Electricity,FTP,,0.0,,0.0,,,,,MPG,,,,,5.3588,3.0961,3.2981,45.43,0.5052,0.0131,-6.51,0.2603,0.0125,,,N,,,N,No averaging
2021,Tesla,TSL,Tesla,"Model S Performance (21"" Wheels)",SD221-405432,1,0.001,MTSLV00.0L2S,Car,569,,L2S,OT,Other,1,N,4,4-Wheel Drive,1,No gear ratio < 1,5250,9.34,9.7,1,Not eqipped,MTSL10066819,MFR,No,,,,,3,HWFE,62,Electricity,HWY,,,,0.0,,,,,MPG,,,,,11.6042,9.2301,2.1017,45.43,0.5052,0.0131,-6.51,0.2603,0.0125,,,N,,,N,No averaging
2021,Tesla,TSL,Tesla,"Model S Performance (21"" Wheels)",SD221-405432,1,0.001,MTSLV00.0L2S,Car,569,,L2S,OT,Other,1,N,4,4-Wheel Drive,1,No gear ratio < 1,5250,9.34,9.7,1,Not eqipped,MTSL10066820,MFR,No,,,,,86,Charge Depleting 20 Degree F FTP,62,Electricity,CD,,,,,,,,32.9,MPG,,,,,,,,45.43,0.5052,0.0131,-6.51,0.2603,0.0125,,,N,,,N,No averaging
2021,Tesla,TSL,Tesla,"Model S Performance (21"" Wheels)",SD221-405432,1,0.001,MTSLV00.0L2S,Car,569,,L2S,OT,Other,1,N,4,4-Wheel Drive,1,No gear ratio < 1,5250,9.34,9.7,1,Not eqipped,MTSL10066821,MFR,No,,,,,95,SC03,62,Electricity,SC03,,0.0,,0.0,,,,,MPG,,,,,-0.9018,-0.9523,-0.2044,45.43,0.5052,0.0131,-6.51,0.2603,0.0125,,,N,,,N,No averaging
2021,Tesla,TSL,Tesla,"Model S Plaid (19"" Wheels)",ST321-433418,0,0.001,MTSLV00.0L3S,Car,1006,,L2S,OT,Other,1,N,4,4-Wheel Drive,1,No gear ratio < 1,5000,7.56,90.3,1,Not eqipped,MTSL10070679,MFR,No,,,,,81,Charge Depleting UDDS,62,Electricity,CD,,,,,,,,154.5,MPG,,,,,,,,29.64,0.6164,0.01,-9.01,0.3786,0.0086,,,N,,,N,No averaging
2021,Tesla,TSL,Tesla,"Model S Plaid (19"" Wheels)",ST321-433418,0,0.001,MTSLV00.0L3S,Car,1006,,L2S,OT,Other,1,N,4,4-Wheel Drive,1,No gear ratio < 1,5000,7.56,90.3,1,Not eqipped,MTSL10070680,MFR,No,,,,,84,Charge Depleting Highway,62,Electricity,CD,,,,,,,,145.2,MPG,,,,,,,,29.64,0.6164,0.01,-9.01,0.3786,0.0086,,,N,,,N,No averaging
2021,Tesla,TSL,Tesla,"Model S Plaid (21"" Wheels)",ST321-430686,0,0.001,MTSLV00.0L3S,Car,1006,,L2S,OT,Other,1,N,4,4-Wheel Drive,1,No gear ratio < 1,5000,7.56,90.3,1,Not eqipped,MTSL10070306,MFR,No,,,,,81,Charge Depleting UDDS,62,Electricity,CD,,,,,,,,133.1,MPG,,,,,,,,43.3,0.5143,0.0109,-13.83,0.2519,0.0104,,,N,,,N,No averaging
2021,Tesla,TSL,Tesla,"Model S Plaid (21"" Wheels)",ST321-430686,0,0.001,MTSLV00.0L3S,Car,1006,,L2S,OT,Other,1,N,4,4-Wheel Drive,1,No gear ratio < 1,5000,7.56,90.3,1,Not eqipped,MTSL10070307,MFR,No,,,,,84,Charge Depleting Highway,62,Electricity,CD,,,,,,,,128.3,MPG,,,,,,,,43.3,0.5143,0.0109,-13.83,0.2519,0.0104,,,N,,,N,No averaging
2021,Tesla,TSL,Tesla,"Model S Plaid (21"" Wheels)",ST321-430686,0,0.001,MTSLV00.0L3S,Car,1006,,L2S,OT,Other,1,N,4,4-Wheel Drive,1,No gear ratio < 1,5000,7.56,90.3,1,Not eqipped,MTSL10070308,MFR,No,,,,,2,CVS 75 and later (w/o can. load),62,Electricity,FTP,,0.0,,0.0,,,,,MPG,,,,,1.9051,1.2087,0.8309,43.3,0.5143,0.0109,-13.83,0.2519,0.0104,,,N,,,N,No averaging
2021,Tesla,TSL,Tesla,"Model S Plaid (21"" Wheels)",ST321-430686,0,0.001,MTSLV00.0L3S,Car,1006,,L2S,OT,Other,1,N,4,4-Wheel Drive,1,No gear ratio < 1,5000,7.56,90.3,1,Not eqipped,MTSL10070309,MFR,No,,,,,3,HWFE,62,Electricity,HWY,,,,0.0,,,,,MPG,,,,,11.5236,9.2559,2.2951,43.3,0.5143,0.0109,-13.83,0.2519,0.0104,,,N,,,N,No averaging
2021,Tesla,TSL,Tesla,"Model S Plaid (21"" Wheels)",ST321-430686,0,0.001,MTSLV00.0L3S,Car,1006,,L2S,OT,Other,1,N,4,4-Wheel Drive,1,No gear ratio < 1,5000,7.56,90.3,1,Not eqipped,MTSL10070310,MFR,No,,,,,86,Charge Depleting 20 Degree F FTP,62,Electricity,CD,,,,,,,,32.2,MPG,,,,,,,,43.3,0.5143,0.0109,-13.83,0.2519,0.0104,,,N,,,N,No averaging
2021,Tesla,TSL,Tesla,"Model S Plaid (21"" Wheels)",ST321-430686,0,0.001,MTSLV00.0L3S,Car,1006,,L2S,OT,Other,1,N,4,4-Wheel Drive,1,No gear ratio < 1,5000,7.56,90.3,1,Not eqipped,MTSL10070312,MFR,No,,,,,95,SC03,62,Electricity,SC03,,0.0,,0.0,,,,,MPG,,,,,2.4783,1.3489,1.1491,43.3,0.5143,0.0109,-13.83,0.2519,0.0104,,,N,,,N,No averaging
2021,Tesla,TSL,Tesla,Model X Long Range Plus,XD221-273717,0,0.001,MTSLV00.0L2X,Car,496,,L2X,OT,Other,1,N,4,4-Wheel Drive,1,No gear ratio < 1,5500,9.34,9.7,1,Not eqipped,MTSL10066748,MFR,No,,,,,2,CVS 75 and later (w/o can. load),62,Electricity,FTP,,0.0,,0.0,,,,,MPG,,,,,3.5007,2.1138,2.6012,29.04,0.605,0.0132,-13.31,0.3394,0.0129,,,N,,,N,No averaging
2021,Tesla,TSL,Tesla,Model X Long Range Plus,XD221-273717,0,0.001,MTSLV00.0L2X,Car,496,,L2X,OT,Other,1,N,4,4-Wheel Drive,1,No gear ratio < 1,5500,9.34,9.7,1,Not eqipped,MTSL10066749,MFR,No,,,,,3,HWFE,62,Electricity,HWY,,,,0.0,,,,,MPG,,,,,8.9101,7.0206,2.7968,29.04,0.605,0.0132,-13.31,0.3394,0.0129,,,N,,,N,No averaging
2021,Tesla,TSL,Tesla,Model X Long Range Plus,XD221-273717,0,0.001,MTSLV00.0L2X,Car,496,,L2X,OT,Other,1,N,4,4-Wheel Drive,1,No gear ratio < 1,5500,9.34,9.7,1,Not eqipped,MTSL10066751,MFR,No,,,,,95,SC03,62,Electricity,SC03,,0.0,,0.0,,,,,MPG,,,,,-0.046,0.1055,-0.3045,29.04,0.605,0.0132,-13.31,0.3394,0.0129,,,N,,,N,No averaging
2021,Tesla,TSL,Tesla,Model X Long Range Plus,XD221-273717,0,0.001,MTSLV00.0L2X,Car,496,,L2X,OT,Other,1,N,4,4-Wheel Drive,1,No gear ratio < 1,5500,9.34,9.7,1,Not eqipped,MTSL10066752,MFR,No,,,,,81,Charge Depleting UDDS,62,Electricity,CD,,,,,,,,144.5,MPG,,,,,,,,29.04,0.605,0.0132,-13.31,0.3394,0.0129,,,N,,,N,No averaging
2021,Tesla,TSL,Tesla,Model X Long Range Plus,XD221-273717,0,0.001,MTSLV00.0L2X,Car,496,,L2X,OT,Other,1,N,4,4-Wheel Drive,1,No gear ratio < 1,5500,9.34,9.7,1,Not eqipped,MTSL10066753,MFR,No,,,,,84,Charge Depleting Highway,62,Electricity,CD,,,,,,,,134.7,MPG,,,,,,,,29.04,0.605,0.0132,-13.31,0.3394,0.0129,,,N,,,N,No averaging
2021,Tesla,TSL,Tesla,Model X Long Range Plus,XD221-273717,0,0.001,MTSLV00.0L2X,Car,496,,L2X,OT,Other,1,N,4,4-Wheel Drive,1,No gear ratio < 1,5500,9.34,9.7,1,Not eqipped,MTSL10066754,MFR,No,,,,,86,Charge Depleting 20 Degree F FTP,62,Electricity,CD,,,,,,,,30.0,MPG,,,,,,,,29.04,0.605,0.0132,-13.31,0.3394,0.0129,,,N,,,N,No averaging
2021,Tesla,TSL,Tesla,"Model X Performance (20"" Wheels)",XD221-277722,0,0.001,MTSLV00.0L2X,Car,568,,L2X,OT,Other,1,N,4,4-Wheel Drive,1,No gear ratio < 1,6000,9.34,9.7,1,Not eqipped,MTSL10066827,MFR,No,,,,,81,Charge Depleting UDDS,62,Electricity,CD,,,,,,,,133.8,MPG,,,,,,,,35.47,0.5249,0.0147,-11.77,0.2902,0.0146,,,N,,,N,No averaging
2021,Tesla,TSL,Tesla,"Model X Performance (20"" Wheels)",XD221-277722,0,0.001,MTSLV00.0L2X,Car,568,,L2X,OT,Other,1,N,4,4-Wheel Drive,1,No gear ratio < 1,6000,9.34,9.7,1,Not eqipped,MTSL10066828,MFR,No,,,,,84,Charge Depleting Highway,62,Electricity,CD,,,,,,,,127.7,MPG,,,,,,,,35.47,0.5249,0.0147,-11.77,0.2902,0.0146,,,N,,,N,No averaging
2021,Tesla,TSL,Tesla,"Model X Performance (22"" Wheels)",XD221-277722,1,0.001,MTSLV00.0L2X,Car,568,,L2X,OT,Other,1,N,4,4-Wheel Drive,1,No gear ratio < 1,6000,9.34,9.7,1,Not eqipped,MTSL10066829,MFR,No,,,,,81,Charge Depleting UDDS,62,Electricity,CD,,,,,,,,119.0,MPG,,,,,,,,49.03,0.4107,0.0182,-7.91,0.0388,0.0186,,,N,,,N,No averaging
2021,Tesla,TSL,Tesla,"Model X Performance (22"" Wheels)",XD221-277722,1,0.001,MTSLV00.0L2X,Car,568,,L2X,OT,Other,1,N,4,4-Wheel Drive,1,No gear ratio < 1,6000,9.34,9.7,1,Not eqipped,MTSL10066830,MFR,No,,,,,84,Charge Depleting Highway,62,Electricity,CD,,,,,,,,111.2,MPG,,,,,,,,49.03,0.4107,0.0182,-7.91,0.0388,0.0186,,,N,,,N,No averaging
2021,Tesla,TSL,Tesla,"Model X Performance (22"" Wheels)",XD221-277722,1,0.001,MTSLV00.0L2X,Car,568,,L2X,OT,Other,1,N,4,4-Wheel Drive,1,No gear ratio < 1,6000,9.34,9.7,1,Not eqipped,MTSL10066831,MFR,No,,,,,2,CVS 75 and later (w/o can. load),62,Electricity,FTP,,0.0,,0.0,,,,,MPG,,,,,0.8643,0.567,0.0615,49.03,0.4107,0.0182,-7.91,0.0388,0.0186,,,N,,,N,No averaging
2021,Tesla,TSL,Tesla,"Model X Performance (22"" Wheels)",XD221-277722,1,0.001,MTSLV00.0L2X,Car,568,,L2X,OT,Other,1,N,4,4-Wheel Drive,1,No gear ratio < 1,6000,9.34,9.7,1,Not eqipped,MTSL10066832,MFR,No,,,,,86,Charge Depleting 20 Degree F FTP,62,Electricity,CD,,,,,,,,35.8,MPG,,,,,,,,49.03,0.4107,0.0182,-7.91,0.0388,0.0186,,,N,,,N,No averaging
2021,Tesla,TSL,Tesla,"Model X Performance (22"" Wheels)",XD221-277722,1,0.001,MTSLV00.0L2X,Car,568,,L2X,OT,Other,1,N,4,4-Wheel Drive,1,No gear ratio < 1,6000,9.34,9.7,1,Not eqipped,MTSL10066834,MFR,No,,,,,95,SC03,62,Electricity,SC03,,0.0,,0.0,,,,,MPG,,,,,-0.0866,-0.5409,-1.0362,49.03,0.4107,0.0182,-7.91,0.0388,0.0186,,,N,,,N,No averaging
2021,Tesla,TSL,Tesla,"Model X Performance (22"" Wheels)",XD221-277722,1,0.001,MTSLV00.0L2X,Car,568,,L2X,OT,Other,1,N,4,4-Wheel Drive,1,No gear ratio < 1,6000,9.34,9.7,1,Not eqipped,MTSL10066835,MFR,No,,,,,3,HWFE,62,Electricity,HWY,,,,0.0,,,,,MPG,,,,,3.4108,2.9216,0.6115,49.03,0.4107,0.0182,-7.91,0.0388,0.0186,,,N,,,N,No averaging
2021,Tesla,TSL,Tesla,Model Y Long Range AWD,YD321-067045,0,0.001,MTSLV00.0L2Y,Car,362,,L2Y,A,Automatic,1,N,A,All Wheel Drive,1,No gear ratio < 1,4750,9.04,108.4,1,Not eqipped,MTSL10069118,MFR,No,,,,,81,Charge Depleting UDDS,62,Electricity,CD,,,,,,,,163.6,MPG,,,,,,,,34.27,0.3194,0.0142,-15.26,0.299,0.0112,,,N,,,N,No averaging
2021,Tesla,TSL,Tesla,Model Y Long Range AWD,YD321-067045,0,0.001,MTSLV00.0L2Y,Car,362,,L2Y,A,Automatic,1,N,A,All Wheel Drive,1,No gear ratio < 1,4750,9.04,108.4,1,Not eqipped,MTSL10069119,MFR,No,,,,,84,Charge Depleting Highway,62,Electricity,CD,,,,,,,,149.3,MPG,,,,,,,,34.27,0.3194,0.0142,-15.26,0.299,0.0112,,,N,,,N,No averaging
2021,Tesla,TSL,Tesla,Model Y Performance AWD,YD221-R00562,0,0.001,MTSLV00.0L2Y,Car,418,,L2Y,A,Automatic,1,N,A,All Wheel Drive,1,No gear ratio < 1,4750,9.04,108.4,1,Not eqipped,MTSL10066998,MFR,No,,,,,84,Charge Depleting Highway,62,Electricity,CD,,,,,,,,137.5,MPG,,,,,,,,45.49,0.172,0.016,-1.41,0.0982,0.0145,,,N,,,N,No averaging
2021,Tesla,TSL,Tesla,Model Y Performance AWD,YD221-R00562,0,0.001,MTSLV00.0L2Y,Car,418,,L2Y,A,Automatic,1,N,A,All Wheel Drive,1,No gear ratio < 1,4750,9.04,108.4,1,Not eqipped,MTSL10066999,MFR,No,,,,,3,HWFE,62,Electricity,HWY,,,,0.0,,,,,MPG,,,,,8.7448,6.9986,0.9719,45.49,0.172,0.016,-1.41,0.0982,0.0145,,,N,,,N,No averaging
2021,Tesla,TSL,Tesla,Model Y Performance AWD,YD221-R00562,0,0.001,MTSLV00.0L2Y,Car,418,,L2Y,A,Automatic,1,N,A,All Wheel Drive,1,No gear ratio < 1,4750,9.04,108.4,1,Not eqipped,MTSL10067001,MFR,No,,,,,95,SC03,62,Electricity,SC03,,0.0,,0.0,,,,,MPG,,,,,-0.6796,-0.6781,-0.1283,45.49,0.172,0.016,-1.41,0.0982,0.0145,,,N,,,N,No averaging
